uid_a,uid_b,isFriend
59.0,70.0,0.0
60.0,70.0,0.0
61.0,70.0,0.0
62.0,70.0,0.0
63.0,70.0,1.0
64.0,70.0,0.0
65.0,70.0,0.0
66.0,70.0,1.0
67.0,70.0,0.0
68.0,70.0,0.0
69.0,70.0,0.0
70.0,71.0,0.0
70.0,72.0,0.0
70.0,73.0,0.0
70.0,74.0,0.0
70.0,75.0,1.0
70.0,76.0,0.0
70.0,77.0,0.0
70.0,78.0,0.0
70.0,79.0,0.0
70.0,80.0,0.0
70.0,81.0,1.0
70.0,82.0,0.0
70.0,83.0,1.0
70.0,84.0,0.0
70.0,85.0,1.0
70.0,86.0,1.0
70.0,87.0,0.0
70.0,88.0,1.0
70.0,89.0,1.0
70.0,90.0,1.0
70.0,91.0,0.0
70.0,92.0,0.0
70.0,93.0,0.0
70.0,94.0,0.0
70.0,95.0,1.0
70.0,96.0,1.0
70.0,97.0,0.0
70.0,98.0,0.0
70.0,99.0,1.0
0.0,71.0,0.0
1.0,71.0,0.0
2.0,71.0,0.0
3.0,71.0,1.0
4.0,71.0,0.0
5.0,71.0,0.0
6.0,71.0,0.0
7.0,71.0,0.0
8.0,71.0,0.0
9.0,71.0,0.0
10.0,71.0,0.0
11.0,71.0,1.0
12.0,71.0,0.0
13.0,71.0,0.0
14.0,71.0,0.0
15.0,71.0,0.0
16.0,71.0,0.0
17.0,71.0,0.0
18.0,71.0,1.0
19.0,71.0,1.0
20.0,71.0,0.0
21.0,71.0,1.0
22.0,71.0,0.0
23.0,71.0,1.0
24.0,71.0,1.0
25.0,71.0,1.0
26.0,71.0,0.0
27.0,71.0,0.0
28.0,71.0,1.0
29.0,71.0,0.0
30.0,71.0,1.0
31.0,71.0,0.0
32.0,71.0,1.0
33.0,71.0,0.0
34.0,71.0,0.0
35.0,71.0,0.0
36.0,71.0,1.0
37.0,71.0,0.0
38.0,71.0,0.0
39.0,71.0,0.0
40.0,71.0,1.0
41.0,71.0,0.0
42.0,71.0,0.0
43.0,71.0,0.0
44.0,71.0,0.0
45.0,71.0,0.0
46.0,71.0,0.0
47.0,71.0,0.0
48.0,71.0,1.0
49.0,71.0,0.0
50.0,71.0,0.0
51.0,71.0,0.0
52.0,71.0,0.0
53.0,71.0,1.0
54.0,71.0,0.0
55.0,71.0,0.0
56.0,71.0,1.0
57.0,71.0,1.0
58.0,71.0,0.0
59.0,71.0,1.0
60.0,71.0,1.0
61.0,71.0,0.0
62.0,71.0,1.0
63.0,71.0,0.0
64.0,71.0,1.0
65.0,71.0,1.0
66.0,71.0,0.0
67.0,71.0,1.0
68.0,71.0,1.0
69.0,71.0,1.0
70.0,71.0,0.0
71.0,72.0,1.0
71.0,73.0,0.0
71.0,74.0,1.0
71.0,75.0,0.0
71.0,76.0,1.0
71.0,77.0,1.0
71.0,78.0,0.0
71.0,79.0,1.0
71.0,80.0,0.0
71.0,81.0,0.0
71.0,82.0,0.0
71.0,83.0,1.0
71.0,84.0,1.0
71.0,85.0,1.0
71.0,86.0,0.0
71.0,87.0,0.0
71.0,88.0,1.0
71.0,89.0,1.0
71.0,90.0,1.0
71.0,91.0,0.0
71.0,92.0,1.0
71.0,93.0,1.0
71.0,94.0,0.0
71.0,95.0,0.0
71.0,96.0,0.0
71.0,97.0,0.0
71.0,98.0,1.0
71.0,99.0,1.0
0.0,72.0,0.0
1.0,72.0,0.0
2.0,72.0,1.0
3.0,72.0,1.0
4.0,72.0,0.0
5.0,72.0,1.0
6.0,72.0,1.0
7.0,72.0,0.0
8.0,72.0,1.0
9.0,72.0,0.0
10.0,72.0,1.0
11.0,72.0,1.0
12.0,72.0,1.0
13.0,72.0,1.0
14.0,72.0,0.0
15.0,72.0,1.0
16.0,72.0,1.0
17.0,72.0,0.0
18.0,72.0,1.0
19.0,72.0,0.0
20.0,72.0,0.0
21.0,72.0,1.0
22.0,72.0,0.0
23.0,72.0,0.0
24.0,72.0,1.0
25.0,72.0,0.0
26.0,72.0,0.0
27.0,72.0,1.0
28.0,72.0,0.0
29.0,72.0,0.0
30.0,72.0,0.0
31.0,72.0,0.0
32.0,72.0,1.0
33.0,72.0,1.0
34.0,72.0,1.0
35.0,72.0,0.0
36.0,72.0,1.0
37.0,72.0,1.0
38.0,72.0,0.0
39.0,72.0,1.0
40.0,72.0,0.0
41.0,72.0,1.0
42.0,72.0,0.0
43.0,72.0,1.0
44.0,72.0,0.0
45.0,72.0,0.0
46.0,72.0,0.0
47.0,72.0,1.0
48.0,72.0,0.0
49.0,72.0,0.0
50.0,72.0,1.0
51.0,72.0,1.0
52.0,72.0,1.0
53.0,72.0,0.0
54.0,72.0,0.0
55.0,72.0,1.0
56.0,72.0,0.0
57.0,72.0,1.0
58.0,72.0,0.0
59.0,72.0,1.0
60.0,72.0,0.0
61.0,72.0,0.0
62.0,72.0,1.0
63.0,72.0,0.0
64.0,72.0,0.0
65.0,72.0,1.0
66.0,72.0,1.0
67.0,72.0,0.0
68.0,72.0,1.0
69.0,72.0,1.0
70.0,72.0,0.0
71.0,72.0,1.0
72.0,73.0,0.0
72.0,74.0,1.0
72.0,75.0,0.0
72.0,76.0,0.0
72.0,77.0,0.0
72.0,78.0,1.0
72.0,79.0,1.0
72.0,80.0,1.0
72.0,81.0,1.0
72.0,82.0,1.0
72.0,83.0,1.0
72.0,84.0,1.0
72.0,85.0,1.0
72.0,86.0,1.0
72.0,87.0,0.0
72.0,88.0,1.0
72.0,89.0,1.0
72.0,90.0,1.0
72.0,91.0,1.0
72.0,92.0,1.0
72.0,93.0,1.0
72.0,94.0,1.0
72.0,95.0,1.0
72.0,96.0,1.0
72.0,97.0,0.0
72.0,98.0,0.0
72.0,99.0,1.0
0.0,73.0,1.0
1.0,73.0,0.0
2.0,73.0,1.0
3.0,73.0,0.0
4.0,73.0,0.0
5.0,73.0,0.0
6.0,73.0,1.0
7.0,73.0,1.0
8.0,73.0,0.0
9.0,73.0,0.0
10.0,73.0,0.0
11.0,73.0,0.0
12.0,73.0,1.0
13.0,73.0,1.0
14.0,73.0,1.0
15.0,73.0,1.0
16.0,73.0,1.0
17.0,73.0,1.0
18.0,73.0,1.0
19.0,73.0,0.0
20.0,73.0,1.0
21.0,73.0,1.0
22.0,73.0,0.0
23.0,73.0,0.0
24.0,73.0,0.0
25.0,73.0,0.0
26.0,73.0,0.0
27.0,73.0,0.0
28.0,73.0,0.0
29.0,73.0,0.0
30.0,73.0,0.0
31.0,73.0,1.0
32.0,73.0,0.0
33.0,73.0,1.0
34.0,73.0,0.0
35.0,73.0,1.0
36.0,73.0,0.0
37.0,73.0,1.0
38.0,73.0,0.0
39.0,73.0,0.0
40.0,73.0,1.0
41.0,73.0,1.0
42.0,73.0,0.0
43.0,73.0,0.0
44.0,73.0,0.0
45.0,73.0,0.0
46.0,73.0,0.0
47.0,73.0,1.0
48.0,73.0,0.0
49.0,73.0,0.0
50.0,73.0,0.0
51.0,73.0,0.0
52.0,73.0,0.0
53.0,73.0,0.0
54.0,73.0,1.0
55.0,73.0,0.0
56.0,73.0,1.0
57.0,73.0,0.0
58.0,73.0,0.0
59.0,73.0,1.0
60.0,73.0,0.0
61.0,73.0,0.0
62.0,73.0,0.0
63.0,73.0,0.0
64.0,73.0,0.0
65.0,73.0,1.0
66.0,73.0,0.0
67.0,73.0,0.0
68.0,73.0,0.0
69.0,73.0,0.0
70.0,73.0,0.0
71.0,73.0,0.0
72.0,73.0,0.0
73.0,74.0,0.0
73.0,75.0,1.0
73.0,76.0,1.0
73.0,77.0,1.0
73.0,78.0,0.0
73.0,79.0,0.0
73.0,80.0,0.0
73.0,81.0,0.0
73.0,82.0,0.0
73.0,83.0,1.0
73.0,84.0,0.0
73.0,85.0,0.0
73.0,86.0,1.0
73.0,87.0,1.0
73.0,88.0,0.0
73.0,89.0,1.0
73.0,90.0,1.0
73.0,91.0,0.0
73.0,92.0,0.0
73.0,93.0,1.0
73.0,94.0,1.0
73.0,95.0,0.0
73.0,96.0,0.0
73.0,97.0,0.0
73.0,98.0,1.0
73.0,99.0,0.0
0.0,74.0,1.0
1.0,74.0,0.0
2.0,74.0,1.0
3.0,74.0,1.0
4.0,74.0,1.0
5.0,74.0,0.0
6.0,74.0,1.0
7.0,74.0,1.0
8.0,74.0,0.0
9.0,74.0,1.0
10.0,74.0,1.0
11.0,74.0,0.0
12.0,74.0,0.0
13.0,74.0,0.0
14.0,74.0,0.0
15.0,74.0,0.0
16.0,74.0,1.0
17.0,74.0,0.0
18.0,74.0,1.0
19.0,74.0,0.0
20.0,74.0,1.0
21.0,74.0,1.0
22.0,74.0,0.0
23.0,74.0,0.0
24.0,74.0,1.0
25.0,74.0,1.0
26.0,74.0,0.0
27.0,74.0,0.0
28.0,74.0,1.0
29.0,74.0,0.0
30.0,74.0,0.0
31.0,74.0,1.0
32.0,74.0,1.0
33.0,74.0,0.0
34.0,74.0,1.0
35.0,74.0,0.0
36.0,74.0,1.0
37.0,74.0,1.0
38.0,74.0,0.0
39.0,74.0,1.0
40.0,74.0,1.0
41.0,74.0,0.0
42.0,74.0,1.0
43.0,74.0,0.0
44.0,74.0,0.0
45.0,74.0,1.0
46.0,74.0,1.0
47.0,74.0,0.0
48.0,74.0,1.0
49.0,74.0,0.0
50.0,74.0,1.0
51.0,74.0,1.0
52.0,74.0,1.0
53.0,74.0,0.0
54.0,74.0,1.0
55.0,74.0,0.0
56.0,74.0,0.0
57.0,74.0,1.0
58.0,74.0,0.0
59.0,74.0,1.0
60.0,74.0,1.0
61.0,74.0,0.0
62.0,74.0,0.0
63.0,74.0,1.0
64.0,74.0,0.0
65.0,74.0,1.0
66.0,74.0,0.0
67.0,74.0,0.0
68.0,74.0,1.0
69.0,74.0,1.0
70.0,74.0,0.0
71.0,74.0,1.0
72.0,74.0,1.0
73.0,74.0,0.0
74.0,75.0,0.0
74.0,76.0,1.0
74.0,77.0,0.0
74.0,78.0,1.0
74.0,79.0,1.0
74.0,80.0,0.0
74.0,81.0,0.0
74.0,82.0,0.0
74.0,83.0,1.0
74.0,84.0,1.0
74.0,85.0,1.0
74.0,86.0,0.0
74.0,87.0,1.0
74.0,88.0,0.0
74.0,89.0,1.0
74.0,90.0,1.0
74.0,91.0,1.0
74.0,92.0,1.0
74.0,93.0,0.0
74.0,94.0,0.0
74.0,95.0,1.0
74.0,96.0,0.0
74.0,97.0,1.0
74.0,98.0,1.0
74.0,99.0,1.0
0.0,75.0,0.0
1.0,75.0,1.0
2.0,75.0,0.0
3.0,75.0,0.0
4.0,75.0,0.0
5.0,75.0,0.0
6.0,75.0,0.0
7.0,75.0,0.0
8.0,75.0,0.0
9.0,75.0,0.0
10.0,75.0,0.0
11.0,75.0,1.0
12.0,75.0,1.0
13.0,75.0,0.0
14.0,75.0,1.0
15.0,75.0,1.0
16.0,75.0,0.0
17.0,75.0,0.0
18.0,75.0,1.0
19.0,75.0,1.0
20.0,75.0,1.0
21.0,75.0,1.0
22.0,75.0,0.0
23.0,75.0,0.0
24.0,75.0,1.0
25.0,75.0,0.0
26.0,75.0,0.0
27.0,75.0,0.0
28.0,75.0,0.0
29.0,75.0,0.0
30.0,75.0,1.0
31.0,75.0,0.0
32.0,75.0,1.0
33.0,75.0,0.0
34.0,75.0,1.0
35.0,75.0,0.0
36.0,75.0,0.0
37.0,75.0,0.0
38.0,75.0,0.0
39.0,75.0,1.0
40.0,75.0,0.0
41.0,75.0,1.0
42.0,75.0,0.0
43.0,75.0,1.0
44.0,75.0,0.0
45.0,75.0,1.0
46.0,75.0,0.0
47.0,75.0,1.0
48.0,75.0,0.0
49.0,75.0,0.0
50.0,75.0,1.0
51.0,75.0,1.0
52.0,75.0,1.0
53.0,75.0,0.0
54.0,75.0,1.0
55.0,75.0,1.0
56.0,75.0,0.0
57.0,75.0,1.0
58.0,75.0,0.0
59.0,75.0,1.0
60.0,75.0,1.0
61.0,75.0,0.0
62.0,75.0,0.0
63.0,75.0,0.0
64.0,75.0,0.0
65.0,75.0,1.0
66.0,75.0,1.0
67.0,75.0,1.0
68.0,75.0,0.0
69.0,75.0,0.0
70.0,75.0,1.0
71.0,75.0,0.0
72.0,75.0,0.0
73.0,75.0,0.0
74.0,75.0,0.0
75.0,76.0,0.0
75.0,77.0,0.0
75.0,78.0,1.0
75.0,79.0,1.0
75.0,80.0,1.0
75.0,81.0,1.0
75.0,82.0,1.0
75.0,83.0,1.0
75.0,84.0,0.0
75.0,85.0,1.0
75.0,86.0,1.0
75.0,87.0,1.0
75.0,88.0,1.0
75.0,89.0,1.0
75.0,90.0,1.0
75.0,91.0,0.0
75.0,92.0,0.0
75.0,93.0,0.0
75.0,94.0,1.0
75.0,95.0,1.0
75.0,96.0,0.0
75.0,97.0,0.0
75.0,98.0,0.0
75.0,99.0,1.0
0.0,76.0,1.0
1.0,76.0,0.0
2.0,76.0,1.0
3.0,76.0,0.0
4.0,76.0,1.0
5.0,76.0,1.0
6.0,76.0,0.0
7.0,76.0,0.0
8.0,76.0,1.0
9.0,76.0,0.0
10.0,76.0,1.0
11.0,76.0,1.0
12.0,76.0,0.0
13.0,76.0,1.0
14.0,76.0,0.0
15.0,76.0,0.0
16.0,76.0,1.0
17.0,76.0,1.0
18.0,76.0,0.0
19.0,76.0,0.0
20.0,76.0,0.0
21.0,76.0,1.0
22.0,76.0,1.0
23.0,76.0,0.0
24.0,76.0,1.0
25.0,76.0,0.0
26.0,76.0,0.0
27.0,76.0,0.0
28.0,76.0,1.0
29.0,76.0,1.0
30.0,76.0,1.0
31.0,76.0,0.0
32.0,76.0,0.0
33.0,76.0,1.0
34.0,76.0,0.0
35.0,76.0,1.0
36.0,76.0,1.0
37.0,76.0,1.0
38.0,76.0,0.0
39.0,76.0,0.0
40.0,76.0,1.0
41.0,76.0,0.0
42.0,76.0,1.0
43.0,76.0,0.0
44.0,76.0,0.0
45.0,76.0,1.0
46.0,76.0,0.0
47.0,76.0,0.0
48.0,76.0,1.0
49.0,76.0,1.0
50.0,76.0,1.0
51.0,76.0,1.0
52.0,76.0,0.0
53.0,76.0,1.0
54.0,76.0,0.0
55.0,76.0,0.0
56.0,76.0,1.0
57.0,76.0,1.0
58.0,76.0,0.0
59.0,76.0,0.0
60.0,76.0,0.0
61.0,76.0,0.0
62.0,76.0,1.0
63.0,76.0,0.0
64.0,76.0,1.0
65.0,76.0,1.0
66.0,76.0,1.0
67.0,76.0,1.0
68.0,76.0,1.0
69.0,76.0,0.0
70.0,76.0,0.0
71.0,76.0,1.0
72.0,76.0,0.0
73.0,76.0,0.0
74.0,76.0,1.0
75.0,76.0,0.0
76.0,77.0,1.0
76.0,78.0,0.0
76.0,79.0,0.0
76.0,80.0,0.0
76.0,81.0,0.0
76.0,82.0,0.0
76.0,83.0,1.0
76.0,84.0,1.0
76.0,85.0,1.0
76.0,86.0,0.0
76.0,87.0,0.0
76.0,88.0,1.0
76.0,89.0,0.0
76.0,90.0,0.0
76.0,91.0,1.0
76.0,92.0,1.0
76.0,93.0,1.0
76.0,94.0,0.0
76.0,95.0,0.0
76.0,96.0,0.0
76.0,97.0,1.0
76.0,98.0,0.0
76.0,99.0,1.0
0.0,77.0,1.0
1.0,77.0,0.0
2.0,77.0,0.0
3.0,77.0,0.0
4.0,77.0,1.0
5.0,77.0,0.0
6.0,77.0,1.0
7.0,77.0,1.0
8.0,77.0,0.0
9.0,77.0,0.0
10.0,77.0,1.0
11.0,77.0,1.0
12.0,77.0,1.0
13.0,77.0,0.0
14.0,77.0,1.0
15.0,77.0,1.0
16.0,77.0,1.0
17.0,77.0,0.0
18.0,77.0,1.0
19.0,77.0,1.0
20.0,77.0,0.0
21.0,77.0,1.0
22.0,77.0,1.0
23.0,77.0,0.0
24.0,77.0,0.0
25.0,77.0,0.0
26.0,77.0,0.0
27.0,77.0,0.0
28.0,77.0,0.0
29.0,77.0,0.0
30.0,77.0,1.0
31.0,77.0,0.0
32.0,77.0,1.0
33.0,77.0,1.0
34.0,77.0,0.0
35.0,77.0,1.0
36.0,77.0,0.0
37.0,77.0,1.0
38.0,77.0,0.0
39.0,77.0,0.0
40.0,77.0,0.0
41.0,77.0,0.0
42.0,77.0,0.0
43.0,77.0,1.0
44.0,77.0,0.0
45.0,77.0,1.0
46.0,77.0,0.0
47.0,77.0,1.0
48.0,77.0,0.0
49.0,77.0,0.0
50.0,77.0,1.0
51.0,77.0,1.0
52.0,77.0,0.0
53.0,77.0,1.0
54.0,77.0,0.0
55.0,77.0,0.0
56.0,77.0,1.0
57.0,77.0,1.0
58.0,77.0,0.0
59.0,77.0,1.0
60.0,77.0,1.0
61.0,77.0,0.0
62.0,77.0,0.0
63.0,77.0,0.0
64.0,77.0,1.0
65.0,77.0,1.0
66.0,77.0,0.0
67.0,77.0,0.0
68.0,77.0,1.0
69.0,77.0,1.0
70.0,77.0,0.0
71.0,77.0,1.0
72.0,77.0,1.0
73.0,77.0,1.0
74.0,77.0,1.0
75.0,77.0,0.0
76.0,77.0,1.0
77.0,78.0,1.0
77.0,79.0,1.0
77.0,80.0,0.0
77.0,81.0,0.0
77.0,82.0,1.0
77.0,83.0,1.0
77.0,84.0,1.0
77.0,85.0,1.0
77.0,86.0,1.0
77.0,87.0,1.0
77.0,88.0,0.0
77.0,89.0,1.0
77.0,90.0,1.0
77.0,91.0,0.0
77.0,92.0,1.0
77.0,93.0,1.0
77.0,94.0,1.0
77.0,95.0,1.0
77.0,96.0,0.0
77.0,97.0,0.0
77.0,98.0,1.0
77.0,99.0,1.0
0.0,78.0,0.0
1.0,78.0,1.0
2.0,78.0,0.0
3.0,78.0,1.0
4.0,78.0,0.0
5.0,78.0,0.0
6.0,78.0,0.0
7.0,78.0,0.0
8.0,78.0,1.0
9.0,78.0,1.0
10.0,78.0,0.0
11.0,78.0,1.0
12.0,78.0,1.0
13.0,78.0,0.0
14.0,78.0,1.0
15.0,78.0,1.0
16.0,78.0,0.0
17.0,78.0,0.0
18.0,78.0,1.0
19.0,78.0,1.0
20.0,78.0,0.0
21.0,78.0,1.0
22.0,78.0,0.0
23.0,78.0,0.0
24.0,78.0,1.0
25.0,78.0,0.0
26.0,78.0,1.0
27.0,78.0,1.0
28.0,78.0,1.0
29.0,78.0,1.0
30.0,78.0,0.0
31.0,78.0,0.0
32.0,78.0,1.0
33.0,78.0,0.0
34.0,78.0,0.0
35.0,78.0,1.0
36.0,78.0,1.0
37.0,78.0,0.0
38.0,78.0,0.0
39.0,78.0,0.0
40.0,78.0,1.0
41.0,78.0,1.0
42.0,78.0,0.0
43.0,78.0,1.0
44.0,78.0,0.0
45.0,78.0,0.0
46.0,78.0,1.0
47.0,78.0,1.0
48.0,78.0,1.0
49.0,78.0,0.0
50.0,78.0,1.0
51.0,78.0,0.0
52.0,78.0,1.0
53.0,78.0,1.0
54.0,78.0,0.0
55.0,78.0,1.0
56.0,78.0,0.0
57.0,78.0,1.0
58.0,78.0,1.0
59.0,78.0,1.0
60.0,78.0,1.0
61.0,78.0,0.0
62.0,78.0,1.0
63.0,78.0,1.0
64.0,78.0,0.0
65.0,78.0,1.0
66.0,78.0,1.0
67.0,78.0,0.0
68.0,78.0,1.0
69.0,78.0,0.0
70.0,78.0,1.0
71.0,78.0,0.0
72.0,78.0,1.0
73.0,78.0,0.0
74.0,78.0,0.0
75.0,78.0,0.0
76.0,78.0,0.0
77.0,78.0,1.0
78.0,79.0,1.0
78.0,80.0,1.0
78.0,81.0,1.0
78.0,82.0,0.0
78.0,83.0,0.0
78.0,84.0,0.0
78.0,85.0,1.0
78.0,86.0,1.0
78.0,87.0,0.0
78.0,88.0,1.0
78.0,89.0,0.0
78.0,90.0,1.0
78.0,91.0,0.0
78.0,92.0,1.0
78.0,93.0,1.0
78.0,94.0,0.0
78.0,95.0,0.0
78.0,96.0,1.0
78.0,97.0,0.0
78.0,98.0,1.0
78.0,99.0,0.0
0.0,79.0,0.0
1.0,79.0,0.0
2.0,79.0,1.0
3.0,79.0,0.0
4.0,79.0,0.0
5.0,79.0,0.0
6.0,79.0,1.0
7.0,79.0,1.0
8.0,79.0,0.0
9.0,79.0,0.0
10.0,79.0,1.0
11.0,79.0,0.0
12.0,79.0,1.0
13.0,79.0,0.0
14.0,79.0,1.0
15.0,79.0,0.0
16.0,79.0,1.0
17.0,79.0,0.0
18.0,79.0,1.0
19.0,79.0,1.0
20.0,79.0,0.0
21.0,79.0,1.0
22.0,79.0,0.0
23.0,79.0,0.0
24.0,79.0,1.0
25.0,79.0,0.0
26.0,79.0,0.0
27.0,79.0,0.0
28.0,79.0,0.0
29.0,79.0,0.0
30.0,79.0,0.0
31.0,79.0,0.0
32.0,79.0,0.0
33.0,79.0,1.0
34.0,79.0,1.0
35.0,79.0,0.0
36.0,79.0,0.0
37.0,79.0,1.0
38.0,79.0,0.0
39.0,79.0,0.0
40.0,79.0,0.0
41.0,79.0,1.0
42.0,79.0,0.0
43.0,79.0,0.0
44.0,79.0,0.0
45.0,79.0,0.0
46.0,79.0,0.0
47.0,79.0,1.0
48.0,79.0,0.0
49.0,79.0,0.0
50.0,79.0,1.0
51.0,79.0,1.0
52.0,79.0,0.0
53.0,79.0,0.0
54.0,79.0,1.0
55.0,79.0,1.0
56.0,79.0,0.0
57.0,79.0,1.0
58.0,79.0,0.0
59.0,79.0,1.0
60.0,79.0,1.0
61.0,79.0,0.0
62.0,79.0,1.0
63.0,79.0,0.0
64.0,79.0,0.0
65.0,79.0,1.0
66.0,79.0,0.0
67.0,79.0,0.0
68.0,79.0,1.0
69.0,79.0,1.0
70.0,79.0,0.0
71.0,79.0,1.0
72.0,79.0,0.0
73.0,79.0,1.0
74.0,79.0,1.0
75.0,79.0,1.0
76.0,79.0,0.0
77.0,79.0,1.0
78.0,79.0,0.0
79.0,80.0,0.0
79.0,81.0,0.0
79.0,82.0,1.0
79.0,83.0,0.0
79.0,84.0,0.0
79.0,85.0,1.0
79.0,86.0,1.0
79.0,87.0,1.0
79.0,88.0,0.0
79.0,89.0,1.0
79.0,90.0,1.0
79.0,91.0,1.0
79.0,92.0,1.0
79.0,93.0,0.0
79.0,94.0,0.0
79.0,95.0,0.0
79.0,96.0,0.0
79.0,97.0,0.0
79.0,98.0,0.0
79.0,99.0,1.0
0.0,80.0,0.0
1.0,80.0,0.0
2.0,80.0,0.0
3.0,80.0,0.0
4.0,80.0,0.0
5.0,80.0,0.0
6.0,80.0,0.0
7.0,80.0,0.0
8.0,80.0,0.0
9.0,80.0,1.0
10.0,80.0,0.0
11.0,80.0,1.0
12.0,80.0,1.0
13.0,80.0,0.0
14.0,80.0,0.0
15.0,80.0,1.0
16.0,80.0,0.0
17.0,80.0,0.0
18.0,80.0,1.0
19.0,80.0,0.0
20.0,80.0,0.0
21.0,80.0,0.0
22.0,80.0,0.0
23.0,80.0,0.0
24.0,80.0,1.0
25.0,80.0,0.0
26.0,80.0,1.0
27.0,80.0,0.0
28.0,80.0,1.0
29.0,80.0,0.0
30.0,80.0,0.0
31.0,80.0,1.0
32.0,80.0,1.0
33.0,80.0,0.0
34.0,80.0,1.0
35.0,80.0,0.0
36.0,80.0,1.0
37.0,80.0,0.0
38.0,80.0,0.0
39.0,80.0,1.0
40.0,80.0,0.0
41.0,80.0,1.0
42.0,80.0,1.0
43.0,80.0,1.0
44.0,80.0,1.0
45.0,80.0,0.0
46.0,80.0,1.0
47.0,80.0,1.0
48.0,80.0,1.0
49.0,80.0,0.0
50.0,80.0,0.0
51.0,80.0,1.0
52.0,80.0,1.0
53.0,80.0,1.0
54.0,80.0,0.0
55.0,80.0,0.0
56.0,80.0,0.0
57.0,80.0,0.0
58.0,80.0,0.0
59.0,80.0,0.0
60.0,80.0,1.0
61.0,80.0,0.0
62.0,80.0,0.0
63.0,80.0,1.0
64.0,80.0,0.0
65.0,80.0,0.0
66.0,80.0,1.0
67.0,80.0,0.0
68.0,80.0,0.0
69.0,80.0,0.0
70.0,80.0,1.0
71.0,80.0,0.0
72.0,80.0,1.0
73.0,80.0,0.0
74.0,80.0,0.0
75.0,80.0,1.0
76.0,80.0,0.0
77.0,80.0,0.0
78.0,80.0,1.0
79.0,80.0,0.0
80.0,81.0,1.0
80.0,82.0,0.0
80.0,83.0,1.0
80.0,84.0,0.0
80.0,85.0,1.0
80.0,86.0,1.0
80.0,87.0,0.0
80.0,88.0,1.0
80.0,89.0,1.0
80.0,90.0,1.0
80.0,91.0,0.0
80.0,92.0,0.0
80.0,93.0,0.0
80.0,94.0,0.0
80.0,95.0,1.0
80.0,96.0,0.0
80.0,97.0,0.0
80.0,98.0,0.0
80.0,99.0,0.0
0.0,81.0,0.0
1.0,81.0,0.0
2.0,81.0,0.0
3.0,81.0,1.0
4.0,81.0,0.0
5.0,81.0,0.0
6.0,81.0,0.0
7.0,81.0,0.0
8.0,81.0,1.0
9.0,81.0,1.0
10.0,81.0,0.0
11.0,81.0,1.0
12.0,81.0,1.0
13.0,81.0,1.0
14.0,81.0,1.0
15.0,81.0,1.0
16.0,81.0,0.0
17.0,81.0,0.0
18.0,81.0,1.0
19.0,81.0,0.0
20.0,81.0,1.0
21.0,81.0,1.0
22.0,81.0,0.0
23.0,81.0,1.0
24.0,81.0,0.0
25.0,81.0,0.0
26.0,81.0,0.0
27.0,81.0,1.0
28.0,81.0,1.0
29.0,81.0,0.0
30.0,81.0,0.0
31.0,81.0,1.0
32.0,81.0,0.0
33.0,81.0,1.0
34.0,81.0,1.0
35.0,81.0,1.0
36.0,81.0,1.0
37.0,81.0,0.0
38.0,81.0,0.0
39.0,81.0,1.0
40.0,81.0,1.0
41.0,81.0,1.0
42.0,81.0,1.0
43.0,81.0,1.0
44.0,81.0,1.0
45.0,81.0,0.0
46.0,81.0,1.0
47.0,81.0,0.0
48.0,81.0,1.0
49.0,81.0,0.0
50.0,81.0,1.0
51.0,81.0,1.0
52.0,81.0,0.0
53.0,81.0,1.0
54.0,81.0,0.0
55.0,81.0,0.0
56.0,81.0,1.0
57.0,81.0,1.0
58.0,81.0,1.0
59.0,81.0,0.0
60.0,81.0,1.0
61.0,81.0,0.0
62.0,81.0,1.0
63.0,81.0,0.0
64.0,81.0,0.0
65.0,81.0,1.0
66.0,81.0,1.0
67.0,81.0,1.0
68.0,81.0,1.0
69.0,81.0,0.0
70.0,81.0,1.0
71.0,81.0,1.0
72.0,81.0,1.0
73.0,81.0,0.0
74.0,81.0,1.0
75.0,81.0,1.0
76.0,81.0,0.0
77.0,81.0,0.0
78.0,81.0,1.0
79.0,81.0,0.0
80.0,81.0,1.0
81.0,82.0,0.0
81.0,83.0,1.0
81.0,84.0,0.0
81.0,85.0,1.0
81.0,86.0,1.0
81.0,87.0,1.0
81.0,88.0,0.0
81.0,89.0,1.0
81.0,90.0,1.0
81.0,91.0,0.0
81.0,92.0,0.0
81.0,93.0,1.0
81.0,94.0,0.0
81.0,95.0,0.0
81.0,96.0,1.0
81.0,97.0,1.0
81.0,98.0,1.0
81.0,99.0,1.0
0.0,82.0,0.0
1.0,82.0,1.0
2.0,82.0,1.0
3.0,82.0,0.0
4.0,82.0,0.0
5.0,82.0,0.0
6.0,82.0,0.0
7.0,82.0,0.0
8.0,82.0,0.0
9.0,82.0,0.0
10.0,82.0,0.0
11.0,82.0,0.0
12.0,82.0,1.0
13.0,82.0,1.0
14.0,82.0,1.0
15.0,82.0,1.0
16.0,82.0,1.0
17.0,82.0,0.0
18.0,82.0,1.0
19.0,82.0,1.0
20.0,82.0,0.0
21.0,82.0,1.0
22.0,82.0,0.0
23.0,82.0,0.0
24.0,82.0,1.0
25.0,82.0,0.0
26.0,82.0,1.0
27.0,82.0,1.0
28.0,82.0,0.0
29.0,82.0,0.0
30.0,82.0,0.0
31.0,82.0,0.0
32.0,82.0,0.0
33.0,82.0,1.0
34.0,82.0,0.0
35.0,82.0,0.0
